log_id,text,region,language,actual_intent,actual_sentiment
LOG_0857,I am not satisfied with the service. Please refund my last payment immediately.,North,English,refund_request,Satisfied
LOG_0858,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,French,login_issue,Frustrated
LOG_0859,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,Spanish,tech_support,Satisfied
LOG_0860,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,English,refund_request,Frustrated
LOG_0861,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user861@example.com and my phone is 555-0199.,North,Spanish,tech_support,Satisfied
LOG_0862,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,Hindi,login_issue,Neutral
LOG_0863,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Spanish,tech_support,Neutral
LOG_0864,I have a question about my invoice 4622. My credit card was charged twice.,North,Spanish,billing,Neutral
LOG_0865,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,French,tech_support,Frustrated
LOG_0866,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,Hindi,tech_support,Satisfied
LOG_0867,I HAVE A QUESTION ABOUT MY INVOICE 2943. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,Hindi,billing,Frustrated
LOG_0868,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Spanish,tech_support,Frustrated
LOG_0869,I have a question about my invoice 8934. My credit card was charged twice.,West,English,billing,Frustrated
LOG_0870,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,English,login_issue,Frustrated
LOG_0871,Could you add a dark mode to the dashboard? It's too bright at night.,North,Hindi,feature_request,Neutral
LOG_0872,I have a question about my invoice 5544. My credit card was charged twice.,East,English,billing,Neutral
LOG_0873,I HAVE A QUESTION ABOUT MY INVOICE 1229. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,English,billing,Frustrated
LOG_0874,I HAVE A QUESTION ABOUT MY INVOICE 9800. MY CREDIT CARD WAS CHARGED TWICE. MY EMAIL IS USER874@EXAMPLE.COM AND MY PHONE IS 555-0199. !!! URGENT HELP NEEDED !!!,South,Hindi,billing,Frustrated
LOG_0875,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Spanish,login_issue,Frustrated
LOG_0876,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Spanish,login_issue,Satisfied
LOG_0877,I have a question about my invoice 3226. My credit card was charged twice.,North,French,billing,Satisfied
LOG_0878,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,English,tech_support,Satisfied
LOG_0879,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,Spanish,tech_support,Frustrated
LOG_0880,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user880@example.com and my phone is 555-0199.,North,French,tech_support,Neutral
LOG_0881,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,French,login_issue,Neutral
LOG_0882,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,English,tech_support,Frustrated
LOG_0883,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,English,login_issue,Satisfied
LOG_0884,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Hindi,login_issue,Frustrated
LOG_0885,I have a question about my invoice 9017. My credit card was charged twice.,West,English,billing,Neutral
LOG_0886,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example) My email is user886@example.com and my phone is 555-0199.,North,English,login_issue,Frustrated
LOG_0887,I am not satisfied with the service. Please refund my last payment immediately.,East,Spanish,refund_request,Satisfied
LOG_0888,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,Hindi,login_issue,Frustrated
LOG_0889,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,English,login_issue,Satisfied
LOG_0890,I have a question about my invoice 5965. My credit card was charged twice.,West,English,billing,Frustrated
LOG_0891,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,Spanish,tech_support,Satisfied
LOG_0892,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user892@example.com and my phone is 555-0199.,West,French,tech_support,Frustrated
LOG_0893,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user893@example.com and my phone is 555-0199.,West,Hindi,tech_support,Neutral
LOG_0894,I am not satisfied with the service. Please refund my last payment immediately.,East,Hindi,refund_request,Satisfied
LOG_0895,I have a question about my invoice 5001. My credit card was charged twice.,West,Hindi,billing,Neutral
LOG_0896,I have a question about my invoice 3781. My credit card was charged twice. My email is user896@example.com and my phone is 555-0199.,North,Hindi,billing,Satisfied
LOG_0897,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,French,login_issue,Satisfied
LOG_0898,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,English,tech_support,Satisfied
LOG_0899,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,Hindi,login_issue,Frustrated
LOG_0900,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Spanish,tech_support,Neutral
LOG_0901,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,English,tech_support,Satisfied
LOG_0902,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,Hindi,login_issue,Frustrated
LOG_0903,I am not satisfied with the service. Please refund my last payment immediately.,West,Hindi,refund_request,Frustrated
LOG_0904,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Spanish,tech_support,Satisfied
LOG_0905,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,French,login_issue,Neutral
LOG_0906,COULD YOU ADD A DARK MODE TO THE DASHBOARD? IT'S TOO BRIGHT AT NIGHT. !!! URGENT HELP NEEDED !!!,South,Hindi,feature_request,Frustrated
LOG_0907,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Hindi,login_issue,Neutral
LOG_0908,I HAVE A QUESTION ABOUT MY INVOICE 6087. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,Spanish,billing,Frustrated
LOG_0909,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,French,tech_support,Frustrated
LOG_0910,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,Hindi,tech_support,Satisfied
LOG_0911,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,English,tech_support,Satisfied
LOG_0912,I am not satisfied with the service. Please refund my last payment immediately.,East,English,refund_request,Neutral
LOG_0913,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,French,tech_support,Satisfied
LOG_0914,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,Spanish,tech_support,Frustrated
LOG_0915,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,French,login_issue,Neutral
LOG_0916,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,French,tech_support,Neutral
LOG_0917,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,French,login_issue,Neutral
LOG_0918,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Hindi,tech_support,Frustrated
LOG_0919,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,English,tech_support,Frustrated
LOG_0920,I am not satisfied with the service. Please refund my last payment immediately.,West,Hindi,refund_request,Frustrated
LOG_0921,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example) My email is user921@example.com and my phone is 555-0199.,West,Hindi,login_issue,Satisfied
LOG_0922,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,French,tech_support,Neutral
LOG_0923,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Hindi,tech_support,Frustrated
LOG_0924,I am not satisfied with the service. Please refund my last payment immediately.,East,French,refund_request,Neutral
LOG_0925,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user925@example.com and my phone is 555-0199.,West,Spanish,tech_support,Frustrated
LOG_0926,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,French,tech_support,Frustrated
LOG_0927,I HAVE A QUESTION ABOUT MY INVOICE 6367. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,Hindi,billing,Frustrated
LOG_0928,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,English,tech_support,Frustrated
LOG_0929,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,English,refund_request,Frustrated
LOG_0930,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Spanish,login_issue,Neutral
LOG_0931,I have a question about my invoice 2922. My credit card was charged twice. My email is user931@example.com and my phone is 555-0199.,North,Hindi,billing,Satisfied
LOG_0932,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,English,tech_support,Satisfied
LOG_0933,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,French,login_issue,Neutral
LOG_0934,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,Spanish,tech_support,Frustrated
LOG_0935,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example) My email is user935@example.com and my phone is 555-0199.,West,Spanish,login_issue,Frustrated
LOG_0936,I am not satisfied with the service. Please refund my last payment immediately.,East,French,refund_request,Frustrated
LOG_0937,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,English,tech_support,Neutral
LOG_0938,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Hindi,tech_support,Neutral
LOG_0939,Could you add a dark mode to the dashboard? It's too bright at night.,North,Spanish,feature_request,Satisfied
LOG_0940,I HAVE A QUESTION ABOUT MY INVOICE 1723. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,Hindi,billing,Frustrated
LOG_0941,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Hindi,login_issue,Satisfied
LOG_0942,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,French,tech_support,Neutral
LOG_0943,I have a question about my invoice 1894. My credit card was charged twice.,West,English,billing,Frustrated
LOG_0944,Could you add a dark mode to the dashboard? It's too bright at night. My email is user944@example.com and my phone is 555-0199.,East,Spanish,feature_request,Satisfied
LOG_0945,I have a question about my invoice 3425. My credit card was charged twice.,West,French,billing,Frustrated
LOG_0946,I am not satisfied with the service. Please refund my last payment immediately.,East,Spanish,refund_request,Frustrated
LOG_0947,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Spanish,tech_support,Satisfied
LOG_0948,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Hindi,login_issue,Satisfied
LOG_0949,I HAVE A QUESTION ABOUT MY INVOICE 8861. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,English,billing,Frustrated
LOG_0950,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,English,tech_support,Neutral
LOG_0951,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,English,tech_support,Frustrated
LOG_0952,I have a question about my invoice 5180. My credit card was charged twice.,North,French,billing,Satisfied
LOG_0953,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,English,tech_support,Frustrated
LOG_0954,COULD YOU ADD A DARK MODE TO THE DASHBOARD? IT'S TOO BRIGHT AT NIGHT. !!! URGENT HELP NEEDED !!!,South,English,feature_request,Frustrated
LOG_0955,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,Hindi,login_issue,Frustrated
LOG_0956,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,French,login_issue,Neutral
LOG_0957,I have a question about my invoice 9410. My credit card was charged twice.,West,French,billing,Neutral
LOG_0958,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,French,login_issue,Frustrated
LOG_0959,I am not satisfied with the service. Please refund my last payment immediately.,North,French,refund_request,Neutral
LOG_0960,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,English,login_issue,Satisfied
LOG_0961,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,Hindi,login_issue,Neutral
LOG_0962,I have a question about my invoice 5876. My credit card was charged twice.,West,English,billing,Satisfied
LOG_0963,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,Hindi,login_issue,Satisfied
LOG_0964,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,French,tech_support,Frustrated
LOG_0965,I am not satisfied with the service. Please refund my last payment immediately.,West,French,refund_request,Satisfied
LOG_0966,I have a question about my invoice 3213. My credit card was charged twice. My email is user966@example.com and my phone is 555-0199.,West,Hindi,billing,Frustrated
LOG_0967,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Spanish,tech_support,Satisfied
LOG_0968,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) MY EMAIL IS USER968@EXAMPLE.COM AND MY PHONE IS 555-0199. !!! URGENT HELP NEEDED !!!,South,English,login_issue,Frustrated
LOG_0969,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) MY EMAIL IS USER969@EXAMPLE.COM AND MY PHONE IS 555-0199. !!! URGENT HELP NEEDED !!!,South,Spanish,login_issue,Frustrated
LOG_0970,I am not satisfied with the service. Please refund my last payment immediately. My email is user970@example.com and my phone is 555-0199.,West,Spanish,refund_request,Satisfied
LOG_0971,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,French,login_issue,Satisfied
LOG_0972,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Spanish,login_issue,Frustrated
LOG_0973,I have a question about my invoice 6681. My credit card was charged twice.,West,French,billing,Neutral
LOG_0974,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,Spanish,login_issue,Satisfied
LOG_0975,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Hindi,tech_support,Frustrated
LOG_0976,I am not satisfied with the service. Please refund my last payment immediately.,East,French,refund_request,Neutral
LOG_0977,I HAVE A QUESTION ABOUT MY INVOICE 9063. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,Spanish,billing,Frustrated
LOG_0978,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user978@example.com and my phone is 555-0199.,West,French,tech_support,Frustrated
LOG_0979,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,Hindi,tech_support,Neutral
LOG_0980,I have a question about my invoice 4714. My credit card was charged twice.,East,French,billing,Frustrated
LOG_0981,I am not satisfied with the service. Please refund my last payment immediately.,East,Hindi,refund_request,Neutral
LOG_0982,Could you add a dark mode to the dashboard? It's too bright at night.,North,French,feature_request,Neutral
LOG_0983,I have a question about my invoice 2934. My credit card was charged twice.,North,English,billing,Neutral
LOG_0984,I am not satisfied with the service. Please refund my last payment immediately.,East,French,refund_request,Neutral
LOG_0985,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,French,login_issue,Frustrated
LOG_0986,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,Hindi,tech_support,Satisfied
LOG_0987,I have a question about my invoice 9677. My credit card was charged twice.,East,Spanish,billing,Frustrated
LOG_0988,I am not satisfied with the service. Please refund my last payment immediately.,West,French,refund_request,Satisfied
LOG_0989,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,English,login_issue,Frustrated
LOG_0990,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user990@example.com and my phone is 555-0199.,West,Spanish,tech_support,Neutral
LOG_0991,Could you add a dark mode to the dashboard? It's too bright at night.,North,Hindi,feature_request,Satisfied
LOG_0992,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Hindi,login_issue,Satisfied
LOG_0993,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,French,login_issue,Neutral
LOG_0994,I have a question about my invoice 6115. My credit card was charged twice.,East,Spanish,billing,Neutral
LOG_0995,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,English,login_issue,Satisfied
LOG_0996,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,English,tech_support,Frustrated
LOG_0997,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,French,login_issue,Neutral
LOG_0998,I am not satisfied with the service. Please refund my last payment immediately.,East,Hindi,refund_request,Neutral
LOG_0999,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Hindi,tech_support,Neutral
